# Domain: L_shaped (relative error of each of the first 1000 eigenvalues against its index, dense eig)
# Reference: DST at M = 163, dofs = 19845
# DST: M = 55, dofs = 2241, time = 0.3166 s
# FD: M = 55, dofs = 2241, time = 0.3160 s
# FEM: Hmax = 0.0755, dofs = 2257, time = 0.8483 s
k,lambda_ref,lambda_DST,rel_error_DST,lambda_FD,rel_error_FD,lambda_FEM,rel_error_FEM
203,929.08537005075641,929.08453589846806,8.9782092715851015e-07,861.09036592355528,0.073184883024782238,946.32603025832771,0.018556594219785668
204,929.29260011796771,929.68524449463484,0.00042251964194839364,875.67868486469388,0.057693255328265705,947.02651780059318,0.019083244265987127
205,937.28343508418493,937.28940081694998,6.3649185953153906e-06,882.13342174526588,0.058840273149568238,955.64812364264913,0.019593527284321115
206,938.38613928242398,938.15887325747633,0.00024218817332643196,883.97662545150911,0.057982009274477747,956.48161796413899,0.019283616758824326
207,957.35162690566062,957.35162690567404,1.4012664181196025e-14,889.05451915294054,0.071339626771690035,975.98074823731918,0.019459016737529714
208,957.35162690592108,957.35162690567665,2.5531549143697676e-13,889.05451915296135,0.071339626771920961,976.20584851759907,0.019694144848965499
209,960.0410740344621,960.76514318964405,0.0007542064342509156,889.27379905291855,0.073712757605413931,979.5013393767332,0.020270242460035146
210,961.97537217689603,961.96845616268604,7.1893880134802429e-06,892.04536432881252,0.072694176868411758,981.16549688312352,0.019948665279030296
211,967.22123130678131,967.22123130675845,2.3625468137389313e-14,896.99118499631027,0.072610116524825963,986.82185778756252,0.020264884440449518
212,973.17052048368657,973.68362273901027,0.00052724804597315477,897.05157205491219,0.078217482780861103,993.37897481550613,0.020765584146317458
213,974.01132520905571,974.00689007821438,4.5534694787843543e-06,897.52955195107302,0.078522468146422345,994.49349368369872,0.021028675893729306
214,986.96044010888568,986.96044010893195,4.6881861797412022e-14,897.52955195107438,0.090612434423354288,1007.3801914170672,0.020689533722272304
215,986.96044010889193,986.96044010894161,5.0337527286164431e-14,901.10395817891174,0.086990803725129642,1008.0082150526109,0.021325854703352423
216,992.436482366733,992.70987097457964,0.00027547214628252295,904.57129417369174,0.088534822887106054,1013.418376680169,0.021141800695797668
217,993.8326793192274,993.78391670079066,4.9065219378922287e-05,914.66896395610138,0.079654973126213696,1014.770601209541,0.021067854102620236
218,996.8300445100399,996.83004451001864,2.1327044435535244e-14,915.73186022498498,0.081356079435703749,1017.8918272602014,0.021128759978852468
219,996.8300445102542,996.83004451002569,2.2923721559046324e-13,918.51313419899145,0.078565960910357682,1018.1254990308491,0.021363174833938185
220,999.51720050962479,999.99722185318581,0.00048025320956584979,926.98333076257518,0.072568905977872813,1021.0359108683746,0.021529104599478648
221,1003.790119383407,1003.7067736567559,8.3031029138185054e-05,926.98333076257563,0.076516780886437818,1024.9559584615934,0.0210859209205882
222,1010.1406405397014,1010.7330873572589,0.00058649933858812096,930.92790825411896,0.078417528318888721,1032.7989013521676,0.022430798151394322
223,1013.5819950490311,1013.4756475769483,0.00010492241634349289,932.4562261756389,0.080038683865401347,1036.5727961228306,0.022682724422987945
224,1018.6143664181958,1018.5170999207481,9.5489029660641761e-05,932.45622617564027,0.084583668837813153,1040.9311606963045,0.021908972633659499
225,1026.43885771335,1026.4388577132916,5.6929873757010066e-14,933.09822500189375,0.090936378733162834,1049.9224345912583,0.022878690436782392
226,1026.438857713611,1026.4388577132956,3.0724410467296846e-13,946.28842280167362,0.078085932064645536,1050.2487444471226,0.023196595252198474
227,1027.2801234641952,1027.5623328935028,0.0002747151656706317,950.0354175247669,0.075193420153933863,1050.3915090729683,0.022497647020402693
228,1038.2023803267921,1038.1909451695353,1.101438165953375e-05,963.22234110967531,0.072221024183662066,1062.5738433716956,0.023474674597868079
229,1039.3113848111277,1040.0914842282618,0.00075059258325731767,966.49449926457942,0.070062626668696781,1063.5652123530535,0.023336439777702847
230,1046.1780665154847,1046.1780665154774,6.9547984679295821e-15,966.70014869093927,0.075969780258597186,1070.3366619411879,0.023092240411967786
231,1046.1780665156748,1046.1780665154877,1.7886872309703144e-13,970.88211522937638,0.071972404790585684,1070.5563088239007,0.023302192130081976
232,1050.3039258502988,1050.1633836281878,0.00013381100332192025,974.11015963399382,0.072544493399489582,1075.3719430131853,0.023867393566668855
233,1055.0662912321939,1055.265199839562,0.00018852711817362417,974.11015963399996,0.076730848356122372,1080.1926610050125,0.023814967819201179
234,1059.0251415034493,1058.7651020870126,0.00024554602742248943,975.6612351401418,0.078717589504022134,1084.6681242149568,0.024213761984067151
235,1062.4605697709192,1062.5674336557979,0.00010058150666409197,975.66123514014248,0.081696523240850055,1088.4175424549007,0.024430998591861389
236,1070.4980745219975,1070.8771268312705,0.00035408966937399534,977.43619186338731,0.086933255531696799,1096.6003363903237,0.024383287078756744
237,1075.7868797188078,1075.7868797187448,5.854552540577352e-14,977.51357644969494,0.091350159703378966,1102.1296675903211,0.024486994931931953
238,1075.7868797188385,1075.7868797187534,7.9047027082161265e-14,984.02795641522152,0.085294703842826683,1102.2592777016116,0.024607474288673069
239,1076.2775297549776,1076.2170876909229,5.6158437190943475e-05,994.31221194785269,0.07615630312916126,1102.6728347572634,0.024524627033972249
240,1097.215300561767,1097.2037064412796,1.0566860015058153e-05,1002.3702073303959,0.086441642932623144,1125.3225600893063,0.0256169044609099
241,1097.2941320401023,1097.3009910052087,6.2507990393157196e-06,1003.2167050310084,0.08573583350362414,1125.6538673527159,0.025845153532250108
242,1100.2543535748669,1100.2073141072981,4.2753266475091439e-05,1007.0165686442871,0.084742027720806842,1127.4841158651145,0.024748606721504612
243,1100.4923169906494,1100.496159672686,3.4917845197032148e-06,1009.9688780282017,0.08225722030480731,1128.803164262197,0.025725620101524183
244,1105.9305485955629,1106.4238916056906,0.00044608860000682409,1010.6416206834915,0.086161764889377671,1135.2493531801085,0.026510529636583447
245,1111.7143122464829,1111.3743459742363,0.00030580363003474676,1013.549925890977,0.088300011319582164,1141.3916441757281,0.026695106469642418
246,1115.2652973231043,1115.2652973230822,1.9775784802890598e-14,1026.7956775611199,0.079326076023643916,1143.5118515863901,0.025327206298881626
247,1115.2652973232161,1115.2652973230943,1.0927650159121956e-13,1027.5484139647911,0.078651136701695268,1145.6080224775753,0.027206732987375946
248,1126.543769564704,1126.9582251530674,0.00036790012031534151,1042.9511121926766,0.074202760363521011,1157.8052687986285,0.027749919779862547
249,1127.7921679664105,1127.7650909170395,2.4008899990676095e-05,1042.951112192678,0.075227562474311616,1158.9770042610671,0.027651226157110027
250,1138.6467694921153,1138.6366821462204,8.8590651333570067e-06,1046.5624501183536,0.080871717060098616,1169.6108052855927,0.027193715051146854
251,1139.4205710638892,1139.7505618799814,0.00028961282995282502,1049.6245577850068,0.078808488769900709,1170.9057186652542,0.027632595374302418
252,1144.8741105263935,1144.8741105263507,3.7337075395716332e-14,1049.6245577850091,0.083196529527242324,1176.8970676686313,0.027970723460166484
253,1144.8741105264319,1144.8741105263689,5.5012605769218498e-14,1050.100266432916,0.082781017774903931,1176.936982652948,0.02800558754164954
254,1154.7437149273705,1154.7437149274529,7.1279253956040779e-14,1050.9419287066924,0.089891622598878548,1186.4860362170446,0.027488628757481908
255,1154.7437149274444,1154.7437149274588,1.240495303654774e-14,1051.340065465678,0.089546838943620991,1186.7838634013233,0.027746545020937402
256,1163.3428726285219,1163.5554086400809,0.00018269421385526681,1058.3702332866824,0.090233620553034827,1195.5731320113666,0.027704866846368199
257,1170.0814073055772,1170.0717162577951,8.282370544127013e-06,1058.5603365796615,0.095310522865859865,1204.2362150619069,0.029190112365754344
258,1170.5565601426545,1170.8409252205868,0.00024293151447346702,1059.9816857416872,0.094463504085177744,1205.1793841309832,0.029578087182826323
259,1174.3333847636352,1174.3136818441315,1.6777960806852775e-05,1059.9816857416981,0.097375839353279814,1208.3274072008767,0.02894750577501776
260,1180.9370382373313,1183.0065548391497,0.001752436018864574,1075.7652049879562,0.089057951308187264,1215.4166944022077,0.029196862363078013
261,1192.5945491285113,1192.4926748465564,8.5422394416736816e-05,1075.8619395140777,0.09788122015125425,1227.1045746807047,0.028936930474327247
262,1193.8592617327852,1193.9276620760638,5.7293472916880239e-05,1075.8619395140927,0.098836878014774879,1228.6392065862408,0.029132365906325914
263,1199.7035889523893,1199.8120368115322,9.0395544484092041e-05,1077.3968387306741,0.10194747381602524,1234.7327025282725,0.029198140189337529
264,1200.4326142459124,1200.3784661054492,4.5107188708986405e-05,1083.8123440923914,0.097148535260997981,1235.2701107879557,0.029020784780932889
265,1204.0917369328929,1204.0917369329061,1.0952382423368829e-14,1087.0181937071709,0.097229753875677338,1240.0510169506194,0.029864236182970037
266,1204.0917369329281,1204.0917369329118,1.3596060939354011e-14,1089.4354645531987,0.095222206799444362,1240.920869557021,0.030586650081915096
267,1210.7576979085234,1210.6423912025716,9.5235162370583835e-05,1089.4354645532053,0.10020356142677556,1247.0622850395252,0.029985014502666253
268,1215.6840599859152,1216.4325922784565,0.0006157292977502604,1092.9319964995479,0.10097365551357924,1253.3490925987967,0.030982583265357546
269,1217.4393534464618,1217.4264662469236,1.0585496108487388e-05,1100.3252600022763,0.096197065679408181,1254.4533928263054,0.03040318951006481
270,1225.4934182611066,1225.3082291717867,0.00015111389956111776,1106.9319572373968,0.096745897821255256,1263.5570982017648,0.031059881165798504
271,1225.7773805779971,1225.4932426928665,0.00023180219314913062,1110.5705891864122,0.093986716688523639,1263.9075678474428,0.031106943131440409
272,1233.7005501362637,1233.7005501361389,1.0118188551066706e-13,1111.897892215859,0.098729515770217879,1271.2557947374021,0.030441134679716535
273,1233.7005501362812,1233.7005501361614,9.7127238003862999e-14,1125.7109052628005,0.087533109117566371,1271.6033090883916,0.030722819202701535
274,1233.7005501364551,1233.7005501361643,2.3572246187271966e-13,1127.0220928057656,0.086470300527052707,1272.4167310141886,0.031382154181135116
275,1233.7005501365632,1233.700550136173,3.1626250553053284e-13,1128.0067526737173,0.085672165300685152,1273.8943565459469,0.032579872323907605
276,1241.1833326460014,1241.6288850723042,0.00035897390384139751,1128.0067526737173,0.091184418123799668,1281.3833453567563,0.032388456768151233
277,1242.0271286958914,1242.0194068821743,6.2171055194531461e-06,1130.581154314945,0.089729098347443401,1282.1379372014885,0.032294631557454635
278,1245.6009105220239,1246.236827695051,0.00051053043366883937,1138.1133689307751,0.086293724324752977,1284.3219221607042,0.031086210126847525
279,1249.7040801232895,1249.6501291211794,4.3171021818863323e-05,1138.1133689307769,0.089293707980455342,1289.9189090131663,0.032179481150377144
280,1263.2667737297336,1263.3093633394431,3.3713868357134659e-05,1138.5646192612178,0.098714030212588247,1304.7018881983893,0.032799971732273565
281,1263.3093633394292,1263.3168460601419,5.9231103083946824e-06,1140.0040599931174,0.097604994409577428,1305.2476138033273,0.033197134194461027
282,1264.3916835124785,1264.1561410517759,0.00018628915689185911,1143.4253148855692,0.095671594652429956,1306.4643835522108,0.033275052808679068
283,1283.0485721415876,1283.0485721415962,6.734117362697436e-15,1143.4287979970784,0.10881877520152197,1324.8158614742802,0.032553163020926909
284,1283.0485721416965,1283.0485721416148,6.3619687716004587e-14,1152.431933108076,0.10180178823284292,1325.8019355688177,0.033321702977897619
285,1283.0485721420059,1283.0485721416148,3.0480741746936347e-13,1157.310042804633,0.097999820168504406,1327.5809768089473,0.034708276548405366
286,1283.0485721428036,1283.048572141626,9.1778931108886752e-13,1166.7574140742674,0.090636598327933665,1328.1874931633852,0.035180991585685384
287,1286.6290113531934,1286.8574227130866,0.00017752697776728604,1166.9032473016734,0.093053835250924519,1330.7456683066046,0.034288560699414133
288,1290.2602202639446,1290.0342449957861,0.000175139297181625,1173.7594102001331,0.090292491571955388,1333.7215154099956,0.033684131668540708
289,1309.2615955551348,1309.9758380493629,0.00054553077601365906,1173.8184186053595,0.10345004956197969,1354.6223523253864,0.034646060744658383
290,1312.3075637231088,1312.2080842294536,7.5805014316194616e-05,1180.6635834073788,0.10031488345784335,1358.1938677766436,0.034966120231260507
291,1315.3120001812745,1315.6216091532624,0.00023538823636160659,1180.7359813710179,0.10231490231345068,1361.0797833100528,0.034796141997085611
292,1316.195719359114,1316.1731043730531,1.7182084494208565e-05,1183.3468647263037,0.10093396649055925,1361.9610340876009,0.034770903791398904
293,1321.203091672294,1321.1092443637026,7.1031705256332085e-05,1193.030271123441,0.097012201497818223,1366.8147865325714,0.034522849021299963
294,1329.6684338147934,1329.8650921832059,0.00014790030612992048,1193.0302711234531,0.10276107878964083,1376.972539375706,0.035575865650354671
295,1335.83831192702,1335.7172465491137,9.0628766090404032e-05,1205.4032459833049,0.097642854512501057,1384.6874490334403,0.03656815100320996
296,1338.361804666828,1338.8064559259201,0.00033223546692800983,1205.4032459833068,0.099344256702409373,1386.8973027805794,0.036264855993730194
297,1342.266198547853,1342.2661985481454,2.1784244208513608e-13,1208.087978874506,0.099963941443589485,1389.4800700937892,0.035174745215975099
298,1342.2661985481625,1342.266198548155,5.5900471141585015e-15,1208.6086039852371,0.099576071205170535,1389.8174653559272,0.03542610762246539
299,1344.1171092162938,1344.2301591805742,8.4107228086956345e-05,1215.1171950484213,0.095973716340154072,1392.5696804631027,0.036047879246965224
300,1344.2300638741326,1344.2572996664046,2.0261258101533599e-05,1215.8009997124263,0.09554098484568023,1393.8852293859745,0.036939484427787203
301,1350.9772677982701,1350.7774485978462,0.00014790715224214602,1226.3323830582121,0.09226275505227087,1401.2640028166359,0.037222487910784502
302,1352.1358029492624,1352.1358029492399,1.6647731551654387e-14,1226.7024368574448,0.092766840296828038,1402.9555562805494,0.037584799707573481
303,1352.1358029494975,1352.1358029492451,1.8665638406397127e-13,1228.9464304438898,0.091107248426442897,1403.2638380589956,0.037812795872995429
304,1364.5395873809007,1365.6935014731293,0.00084564354372707138,1228.9464304438918,0.099369163189516968,1415.8626228806684,0.037611979875407792
305,1377.0964495315181,1377.3479651178864,0.0001826419539849793,1229.3425097947595,0.10729382084096131,1428.4199935366919,0.037269389535231012
306,1383.4578429536084,1383.3234322712235,9.7155604031949716e-05,1229.7585325537991,0.11109793564194879,1436.4408501340156,0.038297522002760348
307,1386.3154979970723,1386.3151633460445,2.413960085030697e-07,1229.7585325538043,0.11293025697935215,1439.9723766178288,0.038704666216513604
308,1386.3764408728862,1386.5808668945547,0.00014745347341576723,1235.1393338920518,0.10908805323149671,1441.346066668551,0.03964985567776598
309,1396.5040178185566,1397.2842754927817,0.00055872211198071669,1243.8121937167375,0.10933862141000861,1450.5551202770444,0.038704580702116152
310,1398.4382003918681,1398.4105292837794,1.9787151181204398e-05,1244.6360253337327,0.10998138853403547,1451.4068097548752,0.037876975434570019
311,1409.3966134154059,1409.4530085391582,4.0013664865859584e-05,1245.8963678859836,0.1160072643662811,1467.422039184039,0.041170402437692454
312,1411.8067831529847,1411.469248491599,0.00023907992610141293,1246.2373467971306,0.11727485540626763,1468.6217585519166,0.040242741483397002
313,1424.8735016750636,1425.5550353699089,0.00047831171963269321,1253.6277021326473,0.12018315965670066,1481.3643973242922,0.039646253216737211
314,1427.9614166245042,1427.7688053843337,0.00013488546534103223,1258.4002092553994,0.11874354964710679,1484.1833576988813,0.039372170998343725
315,1431.0926381579684,1431.0926381579261,2.9551897972780219e-14,1258.4002092554042,0.12067173312053742,1485.7899053790138,0.038220633495431179
316,1431.0926381580016,1431.0926381579518,3.4794976645369451e-14,1262.1276346065179,0.1180671320963283,1486.5369468509361,0.038742641262062838
317,1431.0926381580985,1431.092638157955,1.002540194667883e-13,1274.1958157206275,0.10963428799368749,1487.9964635258575,0.039762503034742512
318,1431.0926381581826,1431.0926381579552,1.5888117189664407e-13,1275.5977883318892,0.10865463610127669,1490.839632547126,0.041749215107302826
319,1439.1269832778578,1440.4651244710417,0.00092982843677634041,1276.8622836257352,0.11275217651922344,1497.0455546074929,0.040245629470247089
320,1440.962242559016,1440.9622425590339,1.2465642630660158e-14,1282.1131131121861,0.11023823161717862,1499.8049889473066,0.04083573090977826
321,1440.9622425592383,1440.962242559051,1.3002138642610613e-13,1290.4588864643476,0.10444642590189414,1501.7213996302848,0.042165682955810468
322,1443.3577052659889,1443.2673583671581,6.259494683903108e-05,1290.4588864643501,0.10593272772494176,1502.325785375358,0.040854792886218176
323,1447.4958541287765,1447.4061054315821,6.200273177875682e-05,1291.1155447883698,0.10803506545069133,1506.1155088020744,0.040497286749453291
324,1447.5469610611915,1447.4954744324666,3.5568192334943791e-05,1292.6869191492042,0.10698101414164828,1508.8131514459792,0.042324147010659799
325,1460.7014513613101,1460.6963581355815,3.4868355363570434e-06,1293.3211605468264,0.11458898097108933,1520.5434906652558,0.040968015228694109
326,1460.7014513619931,1460.7014513612148,5.3282625981953922e-13,1293.7403628520876,0.11430199398667466,1522.0566698585126,0.042003941626340122
327,1460.7347604436725,1460.7014513612198,2.2802964203127256e-05,1307.0781136329765,0.10519133998291755,1523.1374316307458,0.042720056287371175
328,1461.2603363927872,1461.3941307937378,9.1560961191126066e-05,1307.0781136329838,0.10551317853491587,1525.1909777629528,0.043750343301579259
329,1470.5710557622856,1470.5710557623081,1.5306974648165971e-14,1310.836817906466,0.10862055065609852,1531.8427667815711,0.0416652502299691
330,1470.5710557623017,1470.5710557623142,8.5038748045365574e-15,1313.5819753199319,0.10675382180767269,1532.6551582910265,0.042217682909951031
331,1483.4400827861305,1484.490756935616,0.00070826868012909667,1314.844028702727,0.11365208210280658,1547.0016697310464,0.042847424498290085
332,1487.6403657400194,1487.766605102004,8.4858790398390313e-05,1314.9280119896828,0.11609818994419512,1550.7281866508326,0.042407978677985438
333,1489.3024766682156,1489.1363581516264,0.00011154115378956002,1324.1416947094506,0.11089807782248071,1552.3676690446114,0.042345455919392344
334,1493.082441579435,1493.3623533121524,0.00018747238928169078,1324.1416947094615,0.11314897434013226,1556.3548648193553,0.042377045953998681
335,1493.8535621467863,1493.8460931084012,4.9998464202817861e-06,1335.8167645048741,0.10579135843462514,1559.1820244127855,0.043731503489617136
336,1502.5759930820575,1502.1320638997529,0.00029544541131262239,1336.2890151912845,0.11066793204228428,1566.3901737851863,0.042469852438034972
337,1510.0494733667333,1510.0494733666681,4.3214640316860236e-14,1340.4180906133161,0.11233498355203908,1577.3967815602418,0.044599405106479209
338,1510.0494733669523,1510.0494733666758,1.830975701229771e-13,1340.565105164618,0.11223762611196808,1579.4411720275225,0.04595326172052349
339,1514.2149265274245,1514.8066811118279,0.00039079959788828808,1346.1956927545916,0.1109612848409534,1580.7027058379374,0.043909076674465551
340,1531.7092300219588,1531.6519392311502,3.7403176585770157e-05,1346.9268641631581,0.120638018128383,1601.5464050029868,0.045594277041750841
341,1533.9007124488558,1534.8638841975112,0.00062792313794401175,1346.92686416316,0.1218943617199278,1606.2799927497131,0.047186418073503981
342,1542.932581864756,1542.6103413472729,0.00020884938283801787,1349.4654913854686,0.12538920543467114,1611.9906626008665,0.044757678687845401
343,1548.7138857698055,1548.411872081195,0.00019500935026508606,1371.4964810535998,0.1144287568830816,1614.8102325427974,0.042678216667591855
344,1549.5278909710348,1549.5278909710298,3.2282225372635202e-15,1373.1933307156146,0.11379889402630729,1616.7088750846103,0.043355775978627616
345,1549.5278909712229,1549.5278909710382,1.1915075910262093e-13,1374.3679906855045,0.11304081798484472,1616.9777096329792,0.043529270466683714
346,1551.416324308731,1551.5692364018344,9.8562900691101925e-05,1374.3679906855054,0.11412045293652137,1619.8496858195522,0.044110249736680616
347,1552.1837587494974,1552.1388730657852,2.8917764059308994e-05,1374.6233929953362,0.11439390777881293,1622.0653593002858,0.045021473879541044
348,1552.5449174386936,1552.558933042963,9.0275032380454802e-06,1379.0470062404108,0.1117506548438614,1624.1856317892002,0.046144052610532969
349,1557.7247961171838,1557.5442116078509,0.00011592837822382438,1386.4961860667258,0.10992224716282738,1629.4148976650881,0.046022315191104675
350,1557.8802234989469,1557.8824909010084,1.4554405578379933e-06,1387.0525304772029,0.1096539325969943,1632.1384020065257,0.047666166748556199
351,1573.1336463930959,1574.0375655583637,0.00057459782094185024,1387.7470961153995,0.1178453913961814,1645.566807764053,0.046043870167695511
352,1577.2939468176544,1577.2450638834453,3.0991645094282058e-05,1392.2106663444169,0.11734228793983592,1650.9118850018099,0.046673569205465421
353,1579.1367041743501,1579.1367041742894,3.8444278562370872e-14,1392.2106663444226,0.11837229629062519,1653.5284281343897,0.047109109530156373
354,1579.1367041743581,1579.136704174299,3.7436376128151223e-14,1399.4077998295425,0.11381465826847828,1654.6550416270363,0.047822545858790942
355,1580.4600225974889,1580.6250521358597,0.000104418673051672,1399.6439702030293,0.1144072294200065,1657.306363438154,0.048622767891571217
356,1580.7190865772218,1580.7144893962463,2.9082845993884551e-06,1402.2989563574092,0.11287276261473568,1658.4013639270177,0.049143632166803036
357,1598.8759129764601,1598.8759129764774,1.0807842680872291e-14,1402.2989563574108,0.12294697482377009,1677.365715305591,0.049090615282967577
358,1612.953622507159,1612.9696042430326,9.9083666452208815e-06,1403.6048725586452,0.12979216948786429,1688.5571542905648,0.046872725122677962
359,1613.4072376627128,1613.3343417845963,4.5181325839390049e-05,1410.7264904775827,0.12562280771638698,1691.0824403852298,0.048143581427738245
360,1616.3949626108356,1616.6065684848086,0.00013091223300473222,1417.3543735966828,0.12313858531992591,1695.8059738155187,0.049128469861361546
361,1618.5408228888239,1618.2799470485772,0.00016117964808635895,1417.5843908888814,0.12415901357450404,1696.414649606452,0.048113600606400797
362,1618.6151217786341,1618.6151217786555,1.3204575444826999e-14,1420.4767746683083,0.12241226740338322,1698.5442758364011,0.049381198150389112
363,1618.6151217786901,1618.6151217786633,1.6575956409463106e-14,1421.9639620162634,0.12149346507175064,1703.2866978063871,0.052311123804806514
364,1629.5467068236246,1631.0327439808163,0.00091193284056789769,1422.2186115850529,0.12723053249741065,1710.744723131364,0.049828590961969857
365,1634.94188129141,1634.7003464684237,0.00014773297188736266,1430.5995380307511,0.1249844692333973,1718.1099499523111,0.050869128507007352
366,1659.2509697877992,1659.2334790646523,1.0541336702763809e-05,1431.7527351689116,0.13710899602365895,1740.9346203728198,0.049229231787320915
367,1660.3561890345773,1661.2610170177854,0.00054496016528495362,1431.7527351689223,0.1376833810572764,1743.8971207751813,0.05031506630464596
368,1663.2212199645612,1663.210102571423,6.6842540275127038e-06,1434.6518703402814,0.13742570554093217,1746.9718442714343,0.050354470771276943
369,1667.9631437840319,1667.9631437841031,4.266758571911615e-14,1447.2759493240121,0.13230939501418287,1753.0340362509132,0.051002861054762205
370,1667.9631437841092,1667.9631437841088,2.7263633047357297e-16,1447.6642070180546,0.13207662146914242,1755.9893410239138,0.052774665656040491
371,1669.95759866347,1671.1466425492847,0.00071202040504882462,1454.869926016798,0.12879828375212327,1756.6492422084732,0.051912481858453055
372,1673.914736386183,1673.7977623746283,6.9880507657897953e-05,1456.811469051268,0.12969792464078522,1759.4694408516659,0.051110550977158553
373,1674.399527583437,1674.4372583194624,2.2533890749406807e-05,1459.4236311665436,0.12838984535976045,1760.7531519955705,0.051572891051135598
374,1677.83274818519,1677.8327481851754,8.6730427953005305e-15,1459.4236311665586,0.1301733544388565,1763.2984748510785,0.050938168156707868
375,1677.8327481852091,1677.8327481851882,1.2467499018244371e-14,1465.1618371751699,0.12675334370488953,1765.2611619948041,0.052107943359765749
376,1677.8327481852457,1677.8327481851952,3.008461719619772e-14,1465.4357239686778,0.12659010526901313,1769.0434156209046,0.054362192855225262
377,1677.8327481853507,1677.8327481852166,7.9954613269169109e-14,1467.5474080478989,0.12533152685503643,1771.0641331987536,0.055566554601009323
378,1686.0399936880217,1686.3188751849393,0.0001654062169116157,1477.2965398695801,0.12380694087916556,1773.9248925533375,0.052125038074024278
379,1686.3148660002391,1686.8433692859803,0.00031340723870550618,1478.0382877491722,0.12350989868521824,1777.3213585159201,0.053967674928667837
380,1693.6686778652868,1693.4745686250183,0.00011460874420442962,1478.0382877491761,0.12731556823020007,1785.7359667673973,0.054359680913596872
381,1699.6050782837842,1699.9658377492913,0.00021226075993567255,1478.3922175953542,0.13015544817729358,1790.4475545815953,0.053449167373365004
382,1702.2016794332396,1701.9535496114599,0.00014576993124710194,1480.4306395464914,0.13028482028086619,1793.2221751355282,0.053472215896646587
383,1707.4415613884712,1707.4415613884485,1.3316630014460612e-14,1480.4306395464935,0.13295384566917484,1798.4394221172909,0.053294861028696808
384,1707.4415613885062,1707.4415613884566,2.903025343152354e-14,1489.4913429423332,0.12764724917960532,1801.1129940817214,0.054860696149999257
385,1708.0474106415493,1709.3999998014367,0.00079189204670811317,1489.5334787163342,0.12793200619831763,1802.0151717965978,0.055014726505603163
386,1723.2494627431431,1723.411298477673,9.3913120548572217e-05,1508.5217989397936,0.12460625605623966,1815.5559975555655,0.053565393060088236
387,1725.1912632483763,1725.0459725788653,8.421713731466067e-05,1508.5299466099611,0.12558683854592556,1819.0976974482021,0.0544324772564687
388,1726.1303302562837,1726.1630390396272,1.8949196807501232e-05,1509.3789979537969,0.12557066433697686,1821.5276626108653,0.055266587164607431
389,1731.4032152422715,1731.3218383459907,4.7000545894999686e-05,1509.3789979537974,0.12823368660396461,1823.7592137017321,0.053341704373892712
390,1733.1653403798025,1733.4807829416914,0.00018200373301933943,1509.522534822077,0.12903720167212487,1830.1188896075189,0.055940161604241506
391,1736.5166396287318,1735.9883753010581,0.0003042091942099901,1511.9613350192669,0.12931364980036986,1835.8831736487698,0.057221757484156678
392,1755.0088009323299,1754.3780402263792,0.00035940600731781025,1519.1903032951202,0.13436884049352552,1849.3541630088839,0.053757771486065503
393,1755.7305703543263,1755.7354416253293,2.7744980267269043e-06,1520.0084769735558,0.13425869399380516,1853.5100387564266,0.055691613538612184
394,1756.7895833939374,1756.7895833939026,1.9802128081615398e-14,1522.1097294568619,0.13358449762873595,1857.2686414217931,0.05719470275645671
395,1756.7895833940158,1756.789583393904,6.3677431478132951e-14,1525.6721273510818,0.13155670902626168,1861.3979771588142,0.059545203793103685
396,1776.5287921960994,1776.5287921960862,7.4232814202832002e-15,1535.9857062139336,0.13540061215940816,1871.8870899594533,0.053676753330563487
397,1776.5287921962449,1776.5287921960958,8.3959872615610012e-14,1545.6385748312293,0.12996705619365509,1875.6184277914663,0.055777106473304701
398,1777.025541503647,1778.2455967326262,0.00068657157732623345,1545.8349506901179,0.13009975682054911,1882.5095252486415,0.059359857965653212
399,1780.8964129007118,1780.7370160751957,8.9503704068022959e-05,1547.7205165990222,0.13093175695822437,1884.9980606248853,0.058454633840613709
400,1786.3983965971822,1786.3983965971754,3.8184149046989363e-15,1547.720516599024,0.1336084271307024,1885.9663656050709,0.055736709794159324
401,1786.3983965971929,1786.3983965971775,8.6550737839842033e-15,1548.2638938714408,0.13330425238813512,1887.6626752343989,0.056686279404470151
402,1788.095274817141,1788.5607662970663,0.00026032811924570396,1560.6737731251708,0.12718645639015372,1888.615020197934,0.056216101455260882
403,1790.3900333265181,1790.31928162039,3.9517482119002742e-05,1561.1754110466259,0.12802496551771728,1890.8497470679067,0.056110518865398293
404,1800.5465033206428,1800.2452406630669,0.00016731734338457153,1561.17541104663,0.13294357675991969,1903.9416661251223,0.05742432234535115
405,1801.3614609627227,1801.4166291655251,3.0625837178131864e-05,1561.4361883141642,0.13319107677608052,1904.7386844141265,0.057388384114843156
406,1808.6966046053758,1808.7429416278435,2.5619013354540093e-05,1567.2715085353691,0.13348015109625375,1918.1676066658492,0.060524800998538943
407,1808.8668087770516,1808.8512510359926,8.6008217871354273e-06,1569.7819196535231,0.13217384937543869,1919.105049612461,0.060943260333213754
408,1825.8768142013571,1825.8768142015217,9.0158623922777926e-14,1574.1564918873785,0.13786270812802981,1931.7574762254644,0.057988940546583247
409,1825.8768142014053,1825.8768142015342,7.0607651608030019e-14,1575.2848359230713,0.13724473432668943,1933.4546997978011,0.058918479472257188
